@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Acoustic_guitar,Applause,Bark,Bass_drum,Burping_or_eructation,Bus,Cello,Chime,Clarinet,Computer_keyboard,Cough,Cowbell,Double_bass,Drawer_open_or_close,Electric_piano,Fart,Finger_snapping,Fireworks,Flute,Glockenspiel,Gong,Gunshot_or_gunfire,Harmonica,Hi-hat,Keys_jangling,Knock,Laughter,Meow,Microwave_oven,Oboe,Saxophone,Scissors,Shatter,Snare_drum,Squeak,Tambourine,Tearing,Telephone,Trumpet,Violin_or_fiddle,Writing}

@DATA
0.113589,0.000933,2.656719,0.228494,0.235236,1.079202,0.002805,0.172005,-29.315314,-0.316823,-0.525957,0.381741,-0.381281,0.072725,-0.155283,-0.153912,-0.041606,0.014245,-0.036280,0.074135,0.004720,0.005084,0.003547,0.015113,0.004112,0.019040,0.004833,0.038283,0.004072,0.004704,0.005191,0.008000,0.005327,0.012973,0.024908,0.000910,0.597221,0.034258,0.017604,0.344252,0.001358,0.094562,1.533447,0.551307,0.383073,0.299882,0.252697,0.219406,0.203662,0.198219,0.183001,0.180195,0.165094,0.174696,0.143443,0.003723,0.002186,0.012898,0.002631,0.010528,0.003772,0.028714,0.002698,0.002884,0.003098,0.005500,0.003250,0.007337,Applause
0.142337,0.001478,3.014312,0.262535,0.241734,1.491164,0.001400,0.250166,-30.595082,-0.173334,-0.563811,0.119838,-0.407124,-0.064910,-0.100090,-0.049889,-0.153491,-0.046741,-0.039832,-0.085996,-0.090579,0.006237,0.006070,0.007428,0.013150,0.011934,0.007742,0.007220,0.004185,0.005625,0.005988,0.007653,0.004648,0.005438,0.024977,0.000631,0.268693,0.040844,0.016433,0.367016,0.000407,0.099414,1.163314,0.439369,0.282517,0.234689,0.197242,0.171448,0.183406,0.160103,0.163567,0.151953,0.150473,0.144425,0.135913,0.003819,0.004179,0.003914,0.010053,0.008354,0.005909,0.003415,0.002445,0.003314,0.003088,0.004796,0.002740,0.002896,Applause
0.100648,0.000487,2.835227,0.181625,0.192895,0.915583,0.002295,0.122983,-32.800609,0.050113,-0.826930,0.060703,-0.257218,-0.029268,-0.191552,-0.031822,-0.106555,0.027969,-0.075209,-0.012987,-0.053937,0.013888,0.005424,0.022012,0.007959,0.010235,0.006900,0.024699,0.005317,0.006636,0.007222,0.012444,0.005894,0.011052,0.026690,0.000439,0.384026,0.032140,0.021165,0.290614,0.000878,0.046251,1.618379,0.474346,0.358011,0.315411,0.240161,0.218885,0.192572,0.178514,0.178849,0.173919,0.187916,0.167446,0.167192,0.012206,0.003655,0.016396,0.004597,0.006278,0.003996,0.019800,0.003978,0.004137,0.004614,0.008933,0.003933,0.007450,Applause
0.066451,0.009534,2.936104,0.130854,0.162938,0.579212,0.003073,0.099285,-24.324187,0.599137,-0.586572,0.388583,-0.285726,0.175384,-0.129760,0.116266,-0.085112,0.043210,-0.054991,-0.044196,0.084367,0.012184,0.005617,0.024551,0.011646,0.012048,0.008761,0.017712,0.004830,0.006532,0.009228,0.015942,0.006683,0.008887,0.009756,0.006358,0.337024,0.017064,0.011124,0.194349,0.000938,0.024151,0.887229,0.470386,0.324538,0.237512,0.204389,0.185855,0.160336,0.183930,0.188249,0.164923,0.138560,0.152917,0.140897,0.009174,0.003690,0.016018,0.005250,0.007930,0.005373,0.010673,0.003440,0.003149,0.005260,0.008865,0.003827,0.004408,Applause
0.072619,0.024500,3.167652,0.125315,0.145018,0.581657,0.002851,0.101925,-23.739023,0.062304,-1.066488,0.272661,-0.446382,0.134950,-0.260406,0.077856,-0.137997,0.001395,-0.087900,-0.034168,-0.021000,0.009436,0.006994,0.012653,0.009019,0.009385,0.009210,0.011742,0.005993,0.007286,0.008708,0.010479,0.007262,0.005894,0.006426,0.007310,0.135418,0.014415,0.017214,0.151860,0.000493,0.017153,0.868966,0.284843,0.221810,0.240248,0.186931,0.174954,0.158771,0.151504,0.149636,0.138298,0.146841,0.137587,0.130305,0.005636,0.003955,0.006624,0.005396,0.005189,0.006425,0.007636,0.003919,0.004520,0.005675,0.005821,0.004388,0.001994,Applause
0.066986,0.031811,3.012013,0.119608,0.144392,0.487119,0.003225,0.098265,-23.459192,0.294880,-1.204107,0.212076,-0.528889,0.088401,-0.314856,0.005631,-0.086526,0.076685,-0.117082,-0.001205,0.040821,0.009443,0.007550,0.010230,0.009062,0.010320,0.008961,0.010818,0.006183,0.008760,0.010355,0.011134,0.010634,0.005859,0.006557,0.018303,0.258123,0.016570,0.019025,0.164268,0.000542,0.020706,0.862466,0.352884,0.221911,0.269232,0.195908,0.177254,0.151312,0.150020,0.175389,0.141326,0.143249,0.148738,0.132254,0.005912,0.004328,0.004542,0.003902,0.003537,0.004583,0.004058,0.003008,0.005690,0.006410,0.006152,0.005931,0.002044,Applause
0.123772,0.004006,2.463189,0.219427,0.221223,1.005479,0.002110,0.195845,-27.211454,-0.264970,-1.430238,-0.058714,-0.667333,0.006716,-0.245795,-0.048727,0.134972,-0.002671,-0.011187,0.005439,0.029087,0.009197,0.006951,0.007616,0.006581,0.008071,0.005964,0.005294,0.004853,0.006293,0.008859,0.009688,0.007772,0.004342,0.023132,0.003531,0.514902,0.032241,0.021208,0.315028,0.000559,0.074775,1.459304,0.534790,0.356712,0.398457,0.234455,0.244132,0.177377,0.189963,0.178651,0.188195,0.155615,0.135178,0.132048,0.004858,0.004055,0.003503,0.003520,0.003951,0.003490,0.002801,0.002699,0.003504,0.003990,0.004462,0.005180,0.001495,Applause
0.253231,0.009197,3.102380,0.217396,0.212741,1.082699,0.002012,0.298289,-25.184875,-0.628069,-1.089155,0.128994,-0.491797,0.046067,-0.347031,0.006975,-0.153390,-0.043262,-0.076122,-0.080632,-0.032822,0.005377,0.005078,0.005800,0.005789,0.004927,0.004967,0.004671,0.004058,0.004486,0.005702,0.005351,0.005712,0.002876,0.064969,0.003283,0.210557,0.046414,0.016361,0.252403,0.000846,0.097255,1.516731,0.363269,0.222689,0.199841,0.202233,0.178009,0.163014,0.164250,0.140092,0.146511,0.150398,0.125028,0.136507,0.003294,0.003027,0.003365,0.003847,0.002687,0.003088,0.002707,0.002711,0.002791,0.003261,0.003183,0.004214,0.001006,Applause
0.174155,0.001732,2.991249,0.280758,0.247628,1.598083,0.001374,0.308133,-30.775685,-0.280306,-0.378771,0.270456,-0.291244,0.061051,-0.001872,0.012491,-0.005484,0.036083,0.076428,0.034750,-0.005827,0.005566,0.004160,0.016093,0.005111,0.007364,0.005267,0.009222,0.003909,0.005159,0.005920,0.012041,0.003919,0.006099,0.028977,0.001204,0.305436,0.037645,0.018638,0.329900,0.000350,0.095787,1.269118,0.418722,0.293563,0.238441,0.218117,0.195819,0.179967,0.193425,0.189398,0.139513,0.155138,0.158051,0.148343,0.003219,0.002203,0.012636,0.002784,0.004882,0.003685,0.006318,0.002483,0.003393,0.003459,0.010151,0.002354,0.003711,Applause
0.224312,0.006003,3.057406,0.296013,0.268022,1.003663,0.007161,0.361146,-31.976995,1.256962,-1.466698,-0.210550,-0.299491,-0.061722,0.021912,0.366360,0.196989,-0.171463,-0.201324,0.053098,0.089312,0.011141,0.016084,0.021255,0.017803,0.014534,0.008247,0.009536,0.003151,0.004917,0.004828,0.007959,0.008329,0.014618,0.128301,0.013007,0.279022,0.116763,0.053975,0.718745,0.006312,0.266619,3.316116,0.537276,0.740165,0.243301,0.335235,0.275044,0.253628,0.270338,0.240586,0.224570,0.237076,0.182257,0.170972,0.011082,0.019909,0.019111,0.018256,0.011869,0.008905,0.008740,0.003200,0.005293,0.005899,0.007787,0.009661,0.008583,Bark
0.058575,0.026629,2.853186,0.198133,0.211291,0.444071,0.049271,0.034271,-34.161089,0.856375,-0.635995,0.685664,0.381741,0.232322,-0.158104,-0.050363,-0.122632,0.158535,-0.104310,-0.053909,0.027239,0.005594,0.002477,0.025630,0.002742,0.032158,0.003220,0.148148,0.002692,0.004722,0.009474,0.013043,0.004012,0.045825,0.014862,0.048351,0.275022,0.013350,0.027279,0.135562,0.015856,0.027140,3.066892,1.084207,0.594622,0.288846,0.217686,0.223365,0.228407,0.195626,0.258198,0.143747,0.147618,0.128073,0.126648,0.004033,0.003195,0.015504,0.002929,0.030990,0.003237,0.053933,0.004545,0.009242,0.010755,0.007482,0.006858,0.013324,Bark
0.051236,0.024970,2.826740,0.111553,0.179000,0.131773,0.010330,0.045372,-26.431417,1.826942,-1.474408,0.057398,-0.118098,-0.034327,0.384467,0.649589,-0.110836,-0.162149,0.047310,0.296670,-0.047888,0.007288,0.005075,0.056007,0.012175,0.025226,0.007132,0.051213,0.003332,0.002195,0.004326,0.015647,0.006972,0.023528,0.035139,0.037232,0.352989,0.040288,0.054851,0.107176,0.004638,0.017966,3.523700,0.926952,0.928090,0.407093,0.404170,0.317793,0.332940,0.453005,0.150098,0.384099,0.254025,0.234542,0.245586,0.005585,0.005464,0.046040,0.009947,0.019970,0.006277,0.046625,0.003131,0.001791,0.003307,0.029402,0.009762,0.014350,Bark
0.016193,0.005315,2.895158,0.101282,0.203009,0.025157,0.016482,0.015789,-34.142294,3.638249,-0.421666,-0.228562,0.068649,0.045753,-0.211432,-0.103228,-0.058973,-0.009408,0.040806,0.215639,0.248995,0.004005,0.001597,0.040922,0.004661,0.045626,0.021689,0.137445,0.001275,0.015031,0.006331,0.016391,0.002887,0.046593,0.006013,0.015056,0.235872,0.021668,0.028384,0.016783,0.010136,0.008126,2.568403,0.536900,0.423985,0.355468,0.226098,0.204346,0.256179,0.223606,0.165395,0.179973,0.186374,0.201317,0.173702,0.004859,0.001969,0.037351,0.004640,0.034083,0.026745,0.086841,0.001744,0.016742,0.006591,0.013292,0.004663,0.019685,Bark
0.017809,0.010736,2.780051,0.101790,0.191574,0.032935,0.025198,0.020200,-33.557825,2.118768,-0.895761,0.302784,-0.201161,0.217467,0.190077,0.099096,0.142947,-0.008070,0.087667,0.182685,0.055683,0.004036,0.003394,0.053154,0.003417,0.048076,0.012869,0.155289,0.002111,0.002884,0.003923,0.009498,0.003272,0.052576,0.009946,0.019605,0.319288,0.022819,0.028925,0.028234,0.020738,0.012941,3.094561,0.622257,0.693827,0.274079,0.337714,0.220022,0.258967,0.186417,0.201600,0.246110,0.153253,0.184390,0.163192,0.004416,0.004812,0.051507,0.004253,0.036440,0.015527,0.105615,0.003030,0.003513,0.005629,0.012249,0.004662,0.024728,Bark
0.056405,0.019281,2.997916,0.113015,0.154579,0.169351,0.006355,0.062576,-29.464260,1.139924,-1.935432,0.519762,-0.206591,-0.264905,-0.019555,-0.097124,0.003118,-0.316913,-0.018314,-0.121631,0.038169,0.017264,0.010108,0.018465,0.013518,0.014890,0.012952,0.012406,0.004014,0.006861,0.008492,0.013092,0.005008,0.011292,0.020262,0.034323,0.335320,0.024259,0.028381,0.131496,0.002981,0.012234,3.382115,0.787403,0.723134,0.254205,0.283110,0.273930,0.305436,0.220180,0.259091,0.199755,0.177185,0.227314,0.193858,0.011617,0.008329,0.012864,0.012424,0.010430,0.010671,0.010154,0.003506,0.006734,0.005890,0.008041,0.003780,0.004595,Bark
0.023370,0.012973,2.992505,0.093897,0.172483,0.056101,0.012383,0.025655,-26.726302,2.636877,-0.951084,0.106586,-0.288069,0.092979,-0.097278,0.220861,0.246972,0.257359,0.032183,-0.124777,0.041272,0.013654,0.012020,0.073512,0.006260,0.015515,0.003762,0.093911,0.006351,0.004391,0.012248,0.032863,0.010273,0.041715,0.008814,0.013334,0.161543,0.022693,0.030353,0.046632,0.005816,0.011517,1.816520,0.393227,0.520642,0.387402,0.414126,0.234310,0.214671,0.248817,0.257515,0.230696,0.221796,0.256064,0.202178,0.015306,0.016728,0.056852,0.007412,0.015167,0.004329,0.074514,0.012681,0.003810,0.011109,0.027556,0.012241,0.017034,Bark
0.033677,0.116314,2.590841,0.109293,0.161963,0.176351,0.005319,0.060345,-26.431360,1.059425,-1.874096,0.055649,0.015657,-0.062630,-0.125683,0.018063,0.103866,0.207293,-0.289524,0.074686,0.202276,0.009472,0.013662,0.015369,0.006635,0.036470,0.005273,0.012481,0.005203,0.007090,0.008888,0.011586,0.019587,0.015046,0.012135,0.108907,0.656820,0.013665,0.017461,0.104088,0.001416,0.009206,3.427868,0.494730,0.515597,0.197175,0.246993,0.131823,0.216023,0.306492,0.328160,0.158668,0.146225,0.188657,0.174719,0.007004,0.009777,0.012285,0.003013,0.012036,0.003785,0.012525,0.003283,0.004362,0.005306,0.008572,0.015402,0.004066,Bark
0.041912,0.011370,2.773470,0.121371,0.194526,0.100780,0.005769,0.046903,-32.632840,2.581122,-1.776986,-0.092611,0.039702,0.257687,0.342879,0.108595,-0.192518,0.301248,0.157139,-0.148191,-0.123209,0.016353,0.009635,0.012170,0.011780,0.017118,0.008889,0.032405,0.024113,0.028423,0.009917,0.016057,0.007726,0.014287,0.008625,0.035316,0.323317,0.027651,0.049795,0.065496,0.003156,0.011540,4.986280,1.364157,0.488796,0.235111,0.397741,0.434894,0.193758,0.258830,0.329271,0.177508,0.119142,0.184072,0.156646,0.015049,0.011288,0.006161,0.008001,0.016058,0.007183,0.013541,0.022022,0.025256,0.006871,0.011978,0.007413,0.006259,Bark
0.023593,0.220129,3.013611,0.090275,0.152182,0.111736,0.009589,0.042402,-23.240226,2.143361,-0.954638,-0.223334,-0.648954,-0.480245,-0.405598,-0.203674,-0.135193,0.014362,-0.253044,0.233707,0.437057,0.002959,0.002575,0.015383,0.013310,0.034381,0.015289,0.022194,0.001704,0.064999,0.008572,0.004709,0.007418,0.025157,0.006547,0.284244,0.253372,0.018975,0.028429,0.101608,0.006068,0.018746,4.254275,0.907119,0.384934,0.181540,0.134570,0.219368,0.176498,0.245970,0.167688,0.100153,0.144483,0.141922,0.202603,0.001568,0.002580,0.012107,0.012420,0.040309,0.014237,0.011915,0.001952,0.055826,0.008502,0.002274,0.006261,0.010929,Bark
0.067316,0.017664,2.879583,0.128669,0.167841,0.334580,0.004684,0.073833,-30.504670,-0.247111,-2.439870,0.128937,0.197322,0.654518,-0.060278,0.036045,0.071309,0.265951,-0.314853,0.102078,-0.179176,0.005017,0.008756,0.013540,0.002902,0.005121,0.007095,0.011920,0.006155,0.014240,0.013853,0.018108,0.009266,0.010005,0.031271,0.036196,0.523940,0.058249,0.062327,0.308112,0.001884,0.030647,5.890412,1.147821,0.605925,0.199282,0.253162,0.281154,0.361882,0.210457,0.163081,0.233613,0.222754,0.149857,0.152546,0.004080,0.006552,0.017028,0.003013,0.004610,0.005579,0.018842,0.004948,0.009388,0.011653,0.017702,0.007082,0.005095,Bark
0.047353,0.006867,2.992372,0.136892,0.197144,0.152566,0.006497,0.045417,-31.276079,2.019413,-1.368087,0.219877,-0.407907,-0.284420,-0.313167,0.167195,0.297944,0.068947,-0.080999,-0.212674,-0.100831,0.031682,0.024410,0.033160,0.008224,0.015522,0.005276,0.061906,0.002174,0.004253,0.008649,0.017240,0.012253,0.027746,0.020185,0.016741,0.305782,0.058258,0.054489,0.159130,0.003150,0.015625,4.746063,0.572839,1.097142,0.270977,0.475341,0.343791,0.288894,0.260624,0.261347,0.181380,0.189591,0.197653,0.185798,0.023901,0.024346,0.038095,0.008567,0.018695,0.005554,0.074721,0.002282,0.004733,0.008040,0.013277,0.011634,0.017098,Bark
0.102536,0.009961,3.037155,0.175069,0.190686,0.785330,0.005662,0.146414,-30.858514,-0.184941,-1.183136,0.124520,0.517618,0.236366,-0.130597,0.099874,-0.279615,0.161285,0.119939,0.037938,-0.030707,0.004782,0.004925,0.011423,0.011873,0.014939,0.007484,0.012749,0.004456,0.005726,0.015311,0.009059,0.004118,0.010932,0.039383,0.020806,0.284889,0.056295,0.050053,0.371060,0.004121,0.060923,3.827171,1.061602,0.672533,0.432074,0.296940,0.315865,0.296758,0.388083,0.322905,0.323147,0.242919,0.251761,0.154990,0.004963,0.007228,0.010108,0.015693,0.009759,0.006680,0.013119,0.005647,0.005095,0.017202,0.008467,0.005468,0.006033,Bark
0.057447,0.008531,2.863875,0.163987,0.210449,0.246287,0.010982,0.043296,-34.528420,1.874424,-1.017561,0.169987,0.012470,0.109503,0.299089,0.369254,-0.219217,-0.065634,-0.046177,0.090473,-0.113544,0.006637,0.006994,0.043107,0.009197,0.045732,0.007445,0.066386,0.005025,0.003005,0.005273,0.009776,0.003207,0.028849,0.035352,0.020930,0.324389,0.091849,0.077690,0.302232,0.009649,0.037259,6.956830,0.950789,1.318651,0.450156,0.448495,0.392517,0.364995,0.205532,0.369156,0.270208,0.335564,0.269016,0.218277,0.005835,0.009135,0.046855,0.008838,0.039401,0.007459,0.081579,0.007462,0.003829,0.004779,0.013567,0.004589,0.022171,Bark
0.035133,0.009613,2.864879,0.133077,0.203927,0.135697,0.026927,0.045236,-33.682786,1.006362,-1.098936,0.573467,0.148403,0.461715,-0.110069,0.000660,0.095989,0.195533,0.023215,-0.010691,0.081552,0.004354,0.002324,0.017076,0.002367,0.055996,0.002171,0.113223,0.002477,0.002329,0.007053,0.013312,0.006363,0.041731,0.031185,0.022660,0.311586,0.047174,0.047638,0.213475,0.037328,0.059047,5.112191,1.335405,1.083020,0.297116,0.186865,0.231552,0.289095,0.194349,0.132923,0.209531,0.183879,0.144356,0.158497,0.005827,0.003343,0.024306,0.003187,0.049716,0.002527,0.116474,0.003348,0.003652,0.008445,0.017323,0.010998,0.027485,Bark
0.065166,0.015523,2.675934,0.123529,0.197194,0.221315,0.007803,0.045826,-34.215461,1.705016,-0.294521,0.243689,-0.367300,0.345390,-0.114889,0.180151,0.015374,-0.196533,-0.031622,-0.060762,0.053906,0.009443,0.005519,0.049299,0.013239,0.022315,0.008071,0.102488,0.001921,0.004964,0.010930,0.028250,0.003044,0.032743,0.041670,0.028378,0.390871,0.040960,0.037044,0.234161,0.002644,0.023109,3.928445,0.600988,0.786420,0.439937,0.447714,0.252461,0.277479,0.197778,0.253348,0.140519,0.181111,0.130757,0.156452,0.006466,0.005175,0.027468,0.009967,0.014018,0.006636,0.074734,0.002107,0.004566,0.007053,0.015827,0.001877,0.017651,Bark
0.051600,0.058207,2.988018,0.114986,0.161855,0.297029,0.013816,0.080762,-26.795599,0.867572,-2.070812,-0.291025,-0.191144,0.074153,-0.138425,0.328829,0.213621,-0.007869,-0.055481,-0.164016,0.057920,0.023048,0.010813,0.016881,0.007676,0.014252,0.008274,0.050094,0.004198,0.002248,0.010153,0.008465,0.005844,0.022956,0.022239,0.067711,0.374411,0.030382,0.016639,0.369876,0.011693,0.043538,3.950195,0.534640,1.170135,0.388052,0.425862,0.551528,0.234701,0.245374,0.467395,0.282046,0.486043,0.246328,0.257736,0.038082,0.010955,0.020700,0.007851,0.018898,0.017039,0.048946,0.006253,0.001301,0.012978,0.010469,0.005926,0.008423,Bark
0.069041,0.028613,2.863595,0.114445,0.129344,0.517978,0.004801,0.096189,-26.776756,-2.136559,-1.616268,0.864036,0.326283,0.266030,-0.642941,0.176499,0.184460,-0.057862,-0.144244,0.157433,-0.268671,0.005249,0.005127,0.006243,0.010659,0.007098,0.001494,0.000920,0.000825,0.003254,0.003067,0.011946,0.030734,0.009832,0.009211,0.031408,0.381503,0.012785,0.019954,0.168802,0.003862,0.010386,3.579329,0.426369,0.247711,0.250082,0.248156,0.145660,0.230492,0.097737,0.215004,0.105911,0.190526,0.073452,0.091555,0.003810,0.002408,0.006240,0.007660,0.007519,0.000987,0.000449,0.000422,0.001349,0.003191,0.008612,0.027783,0.006744,Bark
0.036434,0.014395,2.939016,0.109870,0.167567,0.149065,0.017841,0.055581,-29.686143,0.348422,-1.968402,0.702734,0.073031,0.601082,-0.230173,-0.049674,0.056883,0.216181,-0.070031,-0.021057,0.181004,0.008334,0.003528,0.011448,0.002344,0.044785,0.003022,0.050347,0.003887,0.004763,0.008941,0.017557,0.012591,0.025131,0.017473,0.028229,0.356091,0.028505,0.036199,0.173228,0.017233,0.028940,4.331598,1.485824,0.934370,0.343410,0.253238,0.230463,0.228080,0.198779,0.175676,0.202860,0.258818,0.207236,0.205868,0.008514,0.004818,0.017731,0.002133,0.047221,0.002830,0.074272,0.003696,0.005281,0.008918,0.015982,0.011452,0.018403,Bark
0.031574,0.007292,2.887201,0.135113,0.218611,0.088707,0.010707,0.038445,-29.546035,2.379197,-0.422396,0.387761,0.020667,0.104344,0.249434,0.262780,0.067838,0.139934,0.112409,0.201756,0.053839,0.007020,0.003770,0.089294,0.005897,0.034211,0.006480,0.100283,0.004736,0.001848,0.003185,0.026842,0.002610,0.040947,0.016489,0.014495,0.262639,0.034088,0.041456,0.093075,0.006713,0.067334,3.497372,0.652834,1.253033,0.346663,0.267352,0.231673,0.214056,0.279597,0.234238,0.270763,0.223979,0.170617,0.189227,0.009805,0.007139,0.066647,0.005357,0.025421,0.011948,0.080590,0.008939,0.001873,0.002902,0.026128,0.004534,0.020974,Bark
0.030954,0.102365,2.869348,0.101398,0.165680,0.101810,0.019311,0.041289,-24.329694,1.563897,-1.618452,-0.506721,-0.139653,-0.175025,-0.754272,0.117258,0.306189,0.422809,0.052340,-0.221129,-0.161262,0.015148,0.016215,0.006482,0.008640,0.017912,0.005698,0.008575,0.005076,0.017121,0.014885,0.018280,0.030795,0.019395,0.009923,0.115141,0.540625,0.020475,0.026393,0.097051,0.029744,0.015537,4.379497,0.876982,0.670408,0.488228,0.235692,0.429222,0.518915,0.411266,0.597934,0.420022,0.642214,0.407516,0.215534,0.013508,0.020628,0.007244,0.010110,0.040714,0.008740,0.011244,0.009696,0.024299,0.015126,0.014706,0.034597,0.008919,Bark
0.022714,0.042433,2.948985,0.095951,0.166440,0.056414,0.012536,0.032838,-24.759461,2.572752,-1.068248,-0.080526,-0.613282,-0.221080,-0.131078,0.152852,0.388969,0.465295,0.063911,-0.257938,0.170308,0.028673,0.023200,0.027243,0.003478,0.011851,0.004716,0.030886,0.001540,0.010802,0.014655,0.060032,0.022153,0.025777,0.007006,0.049779,0.366057,0.016810,0.023814,0.019185,0.006771,0.013893,2.509748,0.717064,0.781325,0.303918,0.494474,0.307343,0.312068,0.222449,0.391573,0.272953,0.349468,0.229755,0.204120,0.025920,0.027012,0.025512,0.002193,0.017969,0.003586,0.030231,0.001555,0.023793,0.013241,0.045130,0.017747,0.009192,Bark
0.028047,0.005568,2.776267,0.136505,0.212994,0.185950,0.013563,0.023654,-33.999187,1.719103,0.098481,0.768534,0.358698,0.194578,0.008820,0.164151,-0.067125,0.023204,-0.063602,0.040237,-0.122208,0.011057,0.000886,0.063867,0.003499,0.030344,0.001764,0.213515,0.000844,0.001135,0.007951,0.011436,0.001559,0.063226,0.016708,0.016116,0.314450,0.022496,0.032062,0.191666,0.009072,0.029451,2.708639,0.941063,0.505421,0.283616,0.216370,0.254257,0.279078,0.258704,0.204056,0.195110,0.172411,0.159718,0.188128,0.009774,0.001335,0.051367,0.004929,0.025673,0.001801,0.110733,0.001367,0.001535,0.011070,0.010818,0.003019,0.027228,Bark
0.023011,0.004408,2.901522,0.094713,0.181505,0.032683,0.010770,0.027642,-33.118125,2.175522,-1.131323,0.567710,-0.116997,0.421298,0.281643,0.062737,-0.134201,-0.067807,0.148433,0.141429,-0.065955,0.003495,0.002259,0.049207,0.004067,0.032995,0.012026,0.165943,0.010063,0.004573,0.005760,0.012334,0.001822,0.052004,0.009439,0.014200,0.221908,0.013713,0.020171,0.015518,0.006998,0.015493,2.249217,0.551967,0.598245,0.266081,0.262457,0.205024,0.210029,0.223379,0.214149,0.192096,0.191803,0.173638,0.168177,0.003185,0.002558,0.044007,0.003339,0.023508,0.013167,0.095200,0.016868,0.005959,0.005054,0.011138,0.002543,0.022527,Bark
0.033031,0.054039,2.957968,0.116763,0.187546,0.142455,0.060298,0.046279,-28.784960,1.159077,-1.429154,-0.008494,-0.174984,-0.379851,-0.003409,0.025976,0.137811,0.127393,-0.127669,0.231465,0.253906,0.018765,0.007787,0.010858,0.005177,0.048180,0.006163,0.010336,0.002415,0.005474,0.003853,0.010545,0.009922,0.018094,0.017852,0.078765,0.396290,0.040131,0.041883,0.116837,0.166946,0.023988,9.680949,0.814180,0.900617,0.292146,0.287888,0.233827,0.207812,0.195176,0.160374,0.156343,0.114082,0.189401,0.120034,0.020852,0.006179,0.013420,0.003900,0.063605,0.005213,0.007968,0.001951,0.004312,0.003642,0.009627,0.013118,0.015028,Bark
0.045375,0.021707,2.940757,0.113439,0.165654,0.249555,0.010592,0.061337,-31.403085,1.202017,-0.775134,0.814142,0.055032,-0.067187,-0.126109,0.192015,0.096252,0.061417,0.026258,0.046249,0.026604,0.004158,0.003515,0.031943,0.005897,0.028287,0.006743,0.128547,0.001228,0.006368,0.005359,0.009652,0.004823,0.039496,0.023392,0.055790,0.289812,0.024565,0.026878,0.290371,0.009462,0.049045,3.393158,0.910218,0.926128,0.276666,0.211202,0.199484,0.219709,0.187639,0.155765,0.182537,0.222565,0.166705,0.149692,0.003201,0.004435,0.026751,0.007279,0.025150,0.006999,0.101797,0.000875,0.001645,0.004174,0.007044,0.005473,0.025835,Bark
